_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,Total_review_scores_per,Country,Country_Code,Latitude,Longitude,host_id,host_identity_verified,host_location,host_name,host_response_rate,host_total_listings_count,availability_30,availability_365,availability_60,availability_90
10459480,Greenwich Fun and Luxury,House,Entire home/apt,Real Bed,5,1125,flexible,07-03-2019 05:00,16-01-2016 05:00,11-02-2019 05:00,6,4,4,0,4,999,0,0,0,1,0,Australia,AU,-33.8289,151.18563,45186586,TRUE,Australia,Craig,100,1,30,365,60,90
1047087,The Garden Studio,Guesthouse,Entire home/apt,Real Bed,2,40,Strict,07-03-2019 05:00,29-04-2013 04:00,11-02-2019 05:00,2,1,1,146,1,129,0,60,0,1,56,Australia,AU,-33.90318,151.15036,3251237,TRUE,Australia,Cath,100,1,30,365,60,90
10471178,Rented Room,Apartment,Private room,Real Bed,1,1125,flexible,11-02-2019 05:00,29-04-2013 04:00,10-02-2019 05:00,1,1,1,0,1,112,0,0,0,1,0,Brazil,BR,-22.94132122,-43.17933175,53957975,FALSE,Brazil,Jercilene,0,1,30,365,60,90
10486984,Cheerful new renovated central apt,Apartment,Entire home/apt,Real Bed,3,1125,moderate,18-02-2019 05:00,24-04-2016 04:00,10-02-2019 05:00,8,3,4,77,1,264,0,0,36,4,50,Turkey,TR,41.03735,28.97477,22766460,TRUE,Turkey,Aybike,100,1,18,326,29,51
10487917,Heroísmo IV,Apartment,Entire home/apt,Real Bed,1,1125,moderate,16-02-2019 05:00,06-02-2016 05:00,22-10-2018 04:00,2,1,1,31,2,29,0,10,0,2,43,Portugal,PT,41.1462,-8.59275,9320470,FALSE,Portugal,Apartments2Enjoy,100,9,16,309,42,61
10488837,Cozy House in Ortaköy,Apartment,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,06-02-2016 05:00,04-01-2019 05:00,2,1,1,0,2,100,0,100,0,1,0,Turkey,TR,41.05197,29.02519,53849209,FALSE,Turkey,Orcun,0,1,30,365,60,90
10519173,Condomínio Praia Barra da Tijuca,Individual Apartments,Entire home/apt,Real Bed,2,1125,Strict,11-02-2019 05:00,07-05-2016 04:00,04-01-2019 05:00,6,2,3,18,2,351,0,0,0,1,54,Brazil,BR,-23.00970269,-43.32231287,54221119,FALSE,Brazil,Paula,88,1,22,172,52,82
10527212,位於深水埗地鐵站的溫馨公寓,Apartment,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,16-02-2016 05:00,25-12-2017 05:00,4,1,2,18,2,353,0,50,50,1,17,Hong Kong,HK,22.32733,114.16262,16313394,FALSE,Hong Kong,Aaron,0,28,30,365,60,90
10527243,Tropical Jungle Oasis,Individual Apartments,Entire home/apt,Real Bed,2,1125,moderate,06-03-2019 05:00,14-07-2016 04:00,22-02-2019 05:00,4,2,3,65,1.5,125,250,99,0,1,56,United States,US,19.73108,-155.09259,54294012,FALSE,United States,Douglas,100,1,12,65,39,65
10542174,Luxury 1-Bdrm in Downtown Brooklyn,Apartment,Entire home/apt,Real Bed,3,30,Strict,06-03-2019 05:00,21-02-2016 05:00,21-02-2016 05:00,2,1,1,1,2,144,250,150,0,1,0,United States,US,40.69406,-73.98102,10099253,FALSE,United States,Ashley,0,1,0,0,0,0
10545725,Cozy bedroom Sagrada Familia,Apartment,Private room,Real Bed,2,1125,flexible,08-03-2019 05:00,14-02-2016 05:00,14-02-2016 05:00,2,1,1,1,2,20,0,20,0,1,60,Spain,ES,41.40087,2.17963,1929411,TRUE,Spain,Rapha,0,1,0,0,0,0
10545815,Whole Apt. in East Williamsburg,Apartment,Entire home/apt,Real Bed,4,90,moderate,07-03-2019 05:00,12-04-2016 04:00,19-02-2019 05:00,4,1,1,126,2,125,200,80,30,2,54,United States,US,40.70687,-73.93981,4148248,TRUE,United States,Guillermo,100,3,1,168,6,8
10548991,Jubilee By The Sea (Ocean Views),House,Entire home/apt,Real Bed,2,90,Strict,06-03-2019 05:00,10-08-2016 04:00,26-02-2019 05:00,11,4,6,45,2,325,500,250,25,8,58,United States,US,19.61318,-155.97349,54391530,TRUE,United States,Nate,100,3,11,267,37,48
10552362,Sun filled comfortable apartment,Apartment,Entire home/apt,Real Bed,1,1125,Strict,07-03-2019 05:00,01-02-2016 05:00,22-02-2016 05:00,2,1,1,2,2,85,0,15,0,1,60,Australia,AU,-33.87604,151.22559,23405752,FALSE,Australia,Harry,0,1,0,0,0,0
10558807,Park Guell apartment with terrace,Apartment,Entire home/apt,Real Bed,2,1125,Strict,08-03-2019 05:00,23-02-2016 05:00,30-12-2018 05:00,6,2,3,51,1,85,100,40,0,6,18,Spain,ES,41.41582,2.15836,54320669,TRUE,Spain,Alexandra Y Juan,100,12,13,174,16,27
10560325,Spacious and well located apartment,Apartment,Entire home/apt,Real Bed,3,1125,Strict,16-02-2019 05:00,30-03-2016 04:00,04-11-2018 04:00,6,2,3,20,1,60,200,25,8,3,44,Portugal,PT,41.16093,-8.6114,12870591,TRUE,Brazil,Andre,80,5,0,314,16,46
10570041,Jardim Botânico Gourmet 2 bdroom,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-02-2019 05:00,10-02-2016 05:00,15-10-2018 04:00,6,2,3,9,2,395,1000,300,35,4,49,Brazil,BR,-22.96448812,-43.22076223,3665789,FALSE,Brazil,Roberta (Beta) Gatti,98,18,17,342,47,77
10573225,Charming Spacious Park Slope Studio,Guesthouse,Entire home/apt,Real Bed,3,1125,moderate,07-03-2019 05:00,22-01-2016 05:00,04-02-2019 05:00,3,0,0,115,1,135,200,50,25,2,58,United States,US,40.6651,-73.98307,54539364,FALSE,United States,Ildiko,93,1,6,204,10,12
10578580,Panoramic Ocean View Studio in  Quiet Setting,Guesthouse,Entire home/apt,Real Bed,2,1125,Strict,06-03-2019 05:00,08-02-2016 05:00,18-02-2019 05:00,2,1,1,114,1,120,200,100,15,1,52,United States,US,21.29561,-157.78578,308899,TRUE,United States,Andrei,100,2,3,323,26,53
10581101,Grand apartment Sagrada Familia,Apartment,Entire home/apt,Real Bed,2,1125,Strict,08-03-2019 05:00,30-03-2016 04:00,20-02-2019 05:00,8,4,6,77,2,169,200,60,0,10,45,Spain,ES,41.39716,2.18146,54320669,TRUE,Spain,Alexandra Y Juan,100,12,19,211,32,48
1058555,Nice Cosy Room In Taksim,Apartment,Private room,Real Bed,3,1125,Strict,18-02-2019 05:00,06-04-2014 04:00,23-12-2018 05:00,2,1,1,31,2,105,0,60,60,1,55,Turkey,TR,41.03376,28.98648,5823933,FALSE,Turkey,Nihat,100,2,23,336,44,74
10596036,Apt Quarto e Sala amplo Laranjeiras,Apartment,Entire home/apt,Real Bed,5,1125,flexible,11-02-2019 05:00,06-04-2014 04:00,05-01-2019 05:00,4,1,4,0,2,701,0,100,0,1,0,Brazil,BR,-22.93138711,-43.17974071,47039858,FALSE,Brazil,Marianna,0,1,0,0,0,0
10612199,Serene luxury in Harlem,Apartment,Private room,Real Bed,3,1125,moderate,07-03-2019 05:00,13-08-2016 04:00,05-01-2019 05:00,1,1,1,10,1,80,100,50,0,1,60,United States,US,40.80708,-73.95211,54761069,TRUE,United States,Erika,100,1,5,339,35,65
10624493,Cozy apartment 3 mins TAIWAI Subway,Apartment,Entire home/apt,Real Bed,7,365,flexible,11-03-2019 04:00,13-08-2016 04:00,05-02-2019 05:00,5,2,2,0,2,801,0,0,0,1,0,Hong Kong,HK,22.40547,114.12074,19543283,FALSE,Hong Kong,Naomi,0,1,0,0,0,0
10628126,Ribeira Smart Flat,Apartment,Entire home/apt,Real Bed,2,1124,Strict,16-02-2019 05:00,15-03-2016 04:00,05-02-2019 05:00,6,3,3,132,1,80,700,20,10,2,51,Portugal,PT,41.14295,-8.61602,54662715,FALSE,Portugal,Mathieu,100,4,5,214,25,46
1063491,"Charming Apartment,perfect Location",Apartment,Entire home/apt,Real Bed,2,89,Strict,11-02-2019 05:00,14-01-2014 05:00,02-01-2019 05:00,4,1,2,110,2,351,800,140,60,2,53,Brazil,BR,-22.96492239,-43.17596612,1381764,TRUE,Brazil,Fabio,98,65,12,317,26,49
10635276,GREAT Apartment at Barra da Tijuca,Apartment,Entire home/apt,Real Bed,4,100,moderate,11-02-2019 05:00,17-09-2017 04:00,02-05-2018 04:00,6,3,7,13,4,933,0,298,19,4,60,Brazil,BR,-23.0111246,-43.32984176,54904357,FALSE,Brazil,Luiz Henrique,0,2,0,0,0,0
10639317,"Kadiköy, Moda, close to transports",Apartment,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,17-09-2017 04:00,10-02-2016 05:00,2,1,1,0,2,137,0,0,0,1,0,Turkey,TR,40.98825,29.02588,25679882,FALSE,France,Bertille,0,1,0,0,0,0
10648267,Lovely ap at Leblon beach,Apartment,Entire home/apt,Real Bed,3,1125,Strict,11-02-2019 05:00,10-02-2016 05:00,10-02-2016 05:00,5,3,3,1,3,298,1000,160,0,1,60,Brazil,BR,-22.98416287,-43.2212007,54984412,FALSE,Brazil,Sonia,80,2,0,0,0,0
10659534,Beautiful 1 Bedroom Apartment,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,26-01-2016 05:00,29-12-2017 05:00,2,1,1,10,2,997,1000,500,0,1,52,Hong Kong,HK,22.28351,114.15241,36481278,FALSE,Hong Kong,Mai-Britt,100,1,0,0,0,0
10664888,PORTO DOWNTOWN FLATS-RIBEIRA STUDIO,Apartment,Entire home/apt,Real Bed,2,28,Strict,16-02-2019 05:00,03-02-2016 05:00,22-01-2019 05:00,4,0,2,62,2,55,150,25,7,2,57,Portugal,PT,41.14106,-8.61279,35484736,TRUE,Portugal,Tim,100,4,3,243,12,24
1066648,Colonial Mansion in Santa Teresa,House,Entire home/apt,Real Bed,1,1125,flexible,11-02-2019 05:00,03-02-2016 05:00,04-08-2018 04:00,8,6,6,0,5,1999,0,0,0,1,0,Brazil,BR,-22.91747561,-43.17823403,4532951,FALSE,Brazil,John,100,3,23,358,53,83
1067052,Nani La 'Ao (A Beautiful Day) Upstairs Suite,House,Entire home/apt,Real Bed,3,25,moderate,06-03-2019 05:00,03-07-2013 04:00,04-08-2018 04:00,2,1,1,18,1,72,100,12,10,2,55,United States,US,19.56081,-155.02503,1121661,TRUE,United States,Sherri,100,2,20,352,47,77
10671783,CASA PARA AS OLIMPIADAS 2016,House,Entire home/apt,Real Bed,1,1125,Strict,11-02-2019 05:00,03-07-2013 04:00,01-03-2016 05:00,10,4,6,0,6,3726,3730,0,0,1,0,Brazil,BR,-23.01216083,-43.43656065,55124555,FALSE,Brazil,Priscila,0,1,0,0,0,0
10675315,"Cozy, dreamy Mile End apartment",Apartment,Private room,Real Bed,2,1125,Strict,11-03-2019 04:00,03-07-2013 04:00,01-03-2016 05:00,2,1,1,0,2,30,0,20,15,1,0,Canada,CA,45.52517,-73.60137,5173928,TRUE,Canada,Uma,0,1,0,0,0,0
10677883,Great location in Barcelona,Apartment,Entire home/apt,Real Bed,200,1125,Strict,08-03-2019 05:00,19-01-2016 05:00,01-03-2016 05:00,5,4,4,2,1,31,100,7,0,2,12,Spain,ES,41.41254,2.19057,6151720,FALSE,Portugal,Marina E Mickael,100,3,23,358,53,83
1068505,Relaxing and Roomy in Crown Heights,Apartment,Private room,Real Bed,2,45,moderate,07-03-2019 05:00,07-05-2013 04:00,14-12-2018 05:00,2,1,1,46,2,50,0,50,10,1,55,United States,US,40.67414,-73.95667,2128778,TRUE,New York,Rachael,100,2,5,64,35,64
1069531,"Asia House, Garden Room, Princevile",Guesthouse,Private room,Real Bed,3,21,Strict,06-03-2019 05:00,18-07-2014 04:00,23-02-2019 05:00,2,1,1,167,1,139,200,85,35,2,51,United States,US,22.22739,-159.48653,5884464,TRUE,United States,Coral,100,2,3,276,5,11
1070322,Triple room Barcelona Guell park,Individual Apartments,Private room,Real Bed,2,1125,Strict,08-03-2019 05:00,28-04-2013 04:00,06-03-2019 05:00,3,1,2,191,1,40,100,15,8,4,35,Spain,ES,41.40686,2.15533,5888954,FALSE,Spain,Núria,100,2,19,289,27,38
10706900,Apart-hotel w/ Wonderful Ocean View - 2 bedrooms!!,Apartment,Entire home/apt,Real Bed,3,1120,moderate,11-02-2019 05:00,19-09-2016 04:00,25-01-2019 05:00,5,2,3,34,2,451,500,200,100,4,53,Brazil,BR,-23.00878357,-43.34302719,15560428,FALSE,Brazil,Aline,100,5,11,329,41,63
10716793,DOUBLE ROOM for 1 or 2 ppl,Apartment,Private room,Real Bed,1,1125,flexible,08-03-2019 05:00,19-09-2016 04:00,01-02-2019 05:00,2,1,1,0,2,15,0,0,0,1,0,Spain,ES,41.41035,2.17519,6486855,FALSE,Poland,Aleksandra,0,1,0,0,0,0
1073607,Bright Inner West Terrace Value+,House,Private room,Real Bed,1,1125,moderate,07-03-2019 05:00,07-05-2013 04:00,01-02-2019 05:00,2,1,1,84,1.5,65,120,25,15,1,56,Australia,AU,-33.89931,151.15851,3082095,TRUE,Australia,Natasa,67,3,0,232,0,0
1074008,Designer's Historical Apartment,Apartment,Entire home/apt,Real Bed,2,1125,Strict,18-02-2019 05:00,04-05-2013 04:00,30-06-2015 04:00,2,1,1,17,2,385,0,298,0,2,54,Turkey,TR,41.03406,28.97994,5908273,TRUE,United States,Pia,100,2,30,365,60,90
10742116,"Nişantaşı, safe, quality area.Very close to metro.",Apartment,Entire home/apt,Real Bed,5,1125,Strict,18-02-2019 05:00,13-06-2017 04:00,02-01-2019 05:00,4,1,2,6,2,417,0,237,0,1,37,Turkey,TR,41.05261,28.99363,19354362,FALSE,Turkey,Enis,100,7,10,297,10,22
10751153,Renovated Classic Design Studio with Sun Room,Apartment,Entire home/apt,Real Bed,3,40,Strict,16-02-2019 05:00,09-07-2016 04:00,30-12-2018 05:00,3,1,2,32,1,58,300,40,20,2,53,Portugal,PT,41.14684,-8.60106,11417174,TRUE,Portugal,Maribel Monzo,100,4,29,359,59,84
10752737,HUGE Bedroom in Lower East Side,Apartment,Private room,Real Bed,7,1125,flexible,06-03-2019 05:00,09-07-2016 04:00,24-11-2017 05:00,1,1,1,0,1,90,0,50,40,1,0,United States,US,40.71823,-73.98319,20358661,FALSE,United States,Ryan,0,1,0,0,0,0
1077686,BALAT,House,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,09-07-2016 04:00,24-11-2017 05:00,3,1,2,0,2,685,0,0,0,1,0,Turkey,TR,41.03301,28.94457,5929670,FALSE,Turkey,Hanife,0,1,30,365,60,90
10782351,City View Apartment,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,18-02-2019 05:00,24-11-2017 05:00,24-11-2017 05:00,3,1,2,1,1,211,596,0,89,1,40,Turkey,TR,41.03445,28.98789,3938375,FALSE,Turkey,Orhan,100,6,8,343,38,68
1079887,Trendy apartment in BCN centre,Apartment,Entire home/apt,Real Bed,2,1125,moderate,08-03-2019 05:00,27-04-2013 04:00,02-01-2019 05:00,4,2,2,104,2,89,0,30,10,2,50,Spain,ES,41.38475,2.14596,542867,FALSE,Spain,Gabriela & Miguel,76,3,8,280,10,15
10802909,Room in the very ♥ of BCN - Unbeatable location,Individual Apartments,Private room,Real Bed,2,1125,Strict,08-03-2019 05:00,25-03-2016 04:00,17-02-2019 05:00,2,1,2,122,1,40,90,10,0,1,30,Spain,ES,41.38049,2.17778,55390614,TRUE,Spain,Flo,100,5,8,253,14,27
10812136,well lit East Williamsburg apt.,Apartment,Private room,Real Bed,1,1125,flexible,06-03-2019 05:00,25-03-2016 04:00,04-03-2019 05:00,2,1,1,0,2,60,0,0,0,1,0,United States,US,40.70528,-73.94384,4827009,TRUE,United States,Liat,0,1,0,0,0,0
10816768,Spacious 2 Bedroom: Soho/Escalator,Apartment,Entire home/apt,Real Bed,2,1125,moderate,11-03-2019 04:00,10-09-2017 04:00,04-03-2019 05:00,5,2,3,86,1,1703,0,400,100,4,59,Hong Kong,HK,22.28028,114.15315,56006867,FALSE,Hong Kong,Tara,100,1,4,108,10,30
10819035,Comfort Room in Istanbul,Apartment,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,10-09-2017 04:00,07-12-2018 05:00,1,1,1,0,1,53,0,26,0,1,0,Turkey,TR,41.01499,29.08565,4812766,TRUE,Turkey,Erhan,0,1,30,365,60,90
10828339,Quarto espaçoso e arejado no Rio.,Hostel,Private room,Real Bed,3,7,flexible,11-02-2019 05:00,07-12-2018 05:00,07-12-2018 05:00,2,1,1,1,1,187,0,0,0,1,0,Brazil,BR,-22.97650421,-43.18991645,28616106,FALSE,Canada,Mariana,50,1,30,180,60,90
10839801,Room w private toilet 3 min to MTR!,Individual Apartments,Private room,Real Bed,2,30,Strict,11-03-2019 04:00,30-01-2016 05:00,24-02-2019 05:00,2,1,1,72,1,447,776,300,0,2,57,Hong Kong,HK,22.29099,114.20854,13416742,FALSE,Hong Kong,Joanna,100,3,19,140,22,50
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,Apartment,Private room,Real Bed,1,1125,flexible,11-03-2019 04:00,30-01-2016 05:00,22-02-2019 05:00,2,1,1,0,2,2748,0,0,0,1,0,Hong Kong,HK,22.308,114.16558,43392680,TRUE,Hong Kong,Chuiying,100,6,30,360,60,85
10840938,Spacious 3bdrm. Artsy and Perfect Location!,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,01-02-2016 05:00,22-02-2019 05:00,5,3,3,125,1.5,1146,1500,285,60,4,43,Hong Kong,HK,22.28582,114.15202,930612,FALSE,United States,Melanie,100,5,7,306,24,47
10850008,Big Private BR Steps to Barnard Columbia & Subways,Apartment,Private room,Real Bed,1,1125,Strict,07-03-2019 05:00,05-05-2016 04:00,19-02-2019 05:00,2,1,1,29,2,128,1500,75,45,1,57,United States,US,40.80732,-73.9648,56197328,TRUE,United States,Paul,100,2,30,267,60,87
10852990,Apartamento para as olimpíadas,Apartment,Entire home/apt,Real Bed,7,1125,Strict,11-02-2019 05:00,05-05-2016 04:00,23-02-2019 05:00,4,2,3,0,2,746,0,75,0,1,0,Brazil,BR,-22.93825747,-43.18388905,25469566,FALSE,Brazil,Rosane,0,1,23,358,53,83
10855800,Hospede-se com acesso fácil.,Individual Apartments,Entire home/apt,Real Bed,5,1125,flexible,11-02-2019 05:00,05-05-2016 04:00,23-02-2019 05:00,4,2,3,0,1,134,0,93,0,1,0,Brazil,BR,-22.86264739,-43.24972983,56230710,FALSE,Brazil,Rose,0,1,0,0,0,0
10857454,Artist Garden Duplex Ft. Greene - 2.5 Bedroom,Apartment,Entire home/apt,Real Bed,2,30,Strict,07-03-2019 05:00,28-09-2016 04:00,23-02-2019 05:00,8,3,3,89,2,250,500,200,50,4,58,United States,US,40.6884,-73.97527,36894011,TRUE,United States,Miriam,100,2,13,198,16,30
10862541,AP. EM CONDOMINIO FECHADO,Apartment,Entire home/apt,Real Bed,1,1125,flexible,11-02-2019 05:00,28-09-2016 04:00,19-02-2019 05:00,4,2,2,0,2,172,0,0,0,1,0,Brazil,BR,-22.8914217,-43.21872246,55601443,FALSE,Brazil,Adriano,0,1,0,0,0,0
10887852,Cozy Hell's Kitchen Apt,Apartment,Entire home/apt,Real Bed,1,1125,Strict,07-03-2019 05:00,18-09-2016 04:00,19-02-2019 05:00,2,1,1,60,2,125,1000,50,0,1,55,United States,US,40.76438,-73.99482,39754804,TRUE,United States,Karen,100,1,1,66,1,1
10893326,Designer Apartment in Sheung Wan,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,06-03-2016 05:00,11-02-2019 05:00,2,1,1,18,2,1484,5000,300,0,1,58,Hong Kong,HK,22.28354,114.14881,9479239,FALSE,Hong Kong,Maria,100,1,0,0,0,0
1089542,Private Cozy Bedroom in Brooklyn,Apartment,Private room,Real Bed,2,30,moderate,07-03-2019 05:00,20-04-2013 04:00,02-03-2019 05:00,2,1,1,241,2,47,100,20,15,1,51,United States,US,40.6536,-73.94883,663764,TRUE,United States,Karen,100,2,15,100,42,42
1090153,Aquilla House - Ocean Views Newport,House,Entire home/apt,Real Bed,7,60,Strict,07-03-2019 05:00,02-01-2014 05:00,03-01-2019 05:00,8,4,5,3,3,500,1000,150,0,1,46,Australia,AU,-33.65212,151.31572,5990033,TRUE,Australia,Susannah,100,2,28,363,58,88
10908640,Quarto de Casal em Ipanema,Apartment,Private room,Real Bed,2,1125,Strict,11-02-2019 05:00,11-02-2016 05:00,13-08-2016 04:00,2,1,1,2,2,149,330,80,80,1,57,Brazil,BR,-22.98376501,-43.19841687,29744388,TRUE,Brazil,Gabriela,0,2,0,0,0,0
10911771,causeway bay MTR+Tidy Quad room&YT,Apartment,Private room,Real Bed,1,2147483647,Strict,11-03-2019 04:00,13-11-2016 05:00,18-02-2018 05:00,4,2,3,15,2,597,0,0,0,1,25,Hong Kong,HK,22.28186,114.18651,52473150,TRUE,Hong Kong,Danny,97,29,0,32,0,0
1092760,Private Entrance - Backyard Summer Dining - Enjoy,Townhouse,Entire home/apt,Real Bed,7,29,Strict,07-03-2019 05:00,17-08-2013 04:00,04-01-2019 05:00,2,1,2,184,1,110,400,40,15,2,56,United States,US,40.69034,-73.95321,5887081,TRUE,United States,Michelle,100,3,1,300,9,25
10932304,"Waterfront, Enchanted Lake Home 2/1",House,Entire home/apt,Real Bed,4,1125,Strict,06-03-2019 05:00,26-03-2016 04:00,18-02-2019 05:00,8,2,4,44,2,189,250,150,25,2,42,United States,US,21.37812,-157.74147,49457265,TRUE,United States,Tom,100,7,13,312,18,37
10948197,aOceanside Hawaii Apartment Studio Kitchen Parking,Apartment,Entire home/apt,Real Bed,1,1125,Strict,06-03-2019 05:00,16-02-2016 05:00,01-02-2019 05:00,2,1,1,137,2,99,0,50,25,2,49,United States,US,21.2837,-157.83937,56775580,FALSE,United States,Jay,85,5,28,88,58,88
1095174,Makai Hideaway,House,Entire home/apt,Real Bed,4,180,Strict,06-03-2019 05:00,21-10-2013 04:00,02-03-2019 05:00,14,4,8,119,3,169,200,200,25,4,56,United States,US,19.20636,-155.89926,6017048,TRUE,United States,Cheryl,100,2,5,215,21,40
10977704,Bright PrivateRm 1 min to JordanMTR,Hostel,Private room,Real Bed,2,1125,Strict,11-03-2019 04:00,12-02-2016 05:00,24-02-2019 05:00,1,1,1,203,1,447,0,50,0,1,55,Hong Kong,HK,22.30549,114.17127,56949831,FALSE,Hong Kong,Sam,100,22,9,62,32,62
1098211,Super location - Walk to the City!,Apartment,Entire home/apt,Real Bed,3,1125,Strict,07-03-2019 05:00,25-06-2013 04:00,13-01-2014 05:00,2,1,1,9,2,119,600,75,0,2,40,Australia,AU,-33.87521,151.22133,4099460,FALSE,Australia,Serena,0,3,0,0,0,0
10985735,enjoy nature in Istanbul,House,Entire home/apt,Real Bed,2,1125,flexible,18-02-2019 05:00,14-02-2016 05:00,10-09-2016 04:00,4,2,2,15,1,359,0,0,60,2,51,Turkey,TR,40.862,29.11608,56998832,TRUE,Turkey,Sanem,0,1,0,0,0,0
10990260,The Executive  Posh Room,House,Private room,Real Bed,1,60,Strict,07-03-2019 05:00,15-02-2016 05:00,02-01-2018 05:00,2,1,1,21,1,90,150,25,40,1,49,United States,US,40.68135,-73.77835,57023844,TRUE,United States,Karlene,90,8,30,365,60,90
10992286,Holoholo Inn: Rain Forest (Priv-2),House,Private room,Real Bed,1,1125,Strict,06-03-2019 05:00,23-03-2016 04:00,14-12-2018 05:00,2,1,1,44,1,105,0,0,0,1,58,United States,US,19.43344,-155.2403,56866557,TRUE,United States,Satoshi,100,6,30,360,60,85
10992671,Brooklyn Artist Loft / Fun Location,Apartment,Private room,Real Bed,30,360,Strict,07-03-2019 05:00,17-03-2016 04:00,01-11-2017 04:00,3,1,2,13,1,59,0,25,25,1,57,United States,US,40.63199,-74.02972,21965282,TRUE,United States,Joseph,100,9,29,364,59,89
11005300,East Village Sanctuary,Apartment,Entire home/apt,Real Bed,30,90,flexible,07-03-2019 05:00,03-10-2016 04:00,16-02-2019 05:00,2,1,1,19,2,200,0,125,0,1,60,United States,US,40.72808,-73.98763,57107571,TRUE,United States,Molly,100,1,0,117,7,13
11006512,Alcam Colon 52 Apartment,Apartment,Entire home/apt,Real Bed,32,1125,Strict,08-03-2019 05:00,03-10-2016 04:00,09-10-2018 04:00,6,2,3,0,2,91,500,0,0,1,0,Spain,ES,41.37724,2.17831,396363,FALSE,Spain,Oscar And Diego,100,109,18,287,48,78
11007058,Alcam Colón 42 Apartment,Apartment,Entire home/apt,Real Bed,32,1125,Strict,08-03-2019 05:00,09-10-2018 04:00,09-10-2018 04:00,4,2,3,1,2,91,500,0,0,1,26,Spain,ES,41.37783,2.17774,396363,FALSE,Spain,Oscar And Diego,100,109,14,283,44,74
11007542,Spacious room Kadıköy Yeldeğirmeni,Apartment,Private room,Real Bed,7,1125,Strict,18-02-2019 05:00,03-12-2018 05:00,03-12-2018 05:00,1,1,1,1,1,47,0,0,0,1,60,Turkey,TR,40.99459,29.03075,22677216,FALSE,Turkey,Onur,0,1,29,364,59,89
1101035,Sunny 1 or 2 BR apt in Boerum Hill,Apartment,Entire home/apt,Real Bed,4,28,Strict,07-03-2019 05:00,30-04-2013 04:00,25-02-2019 05:00,3,1,2,215,1,189,450,80,10,2,57,United States,US,40.68779,-73.98517,6048514,TRUE,United States,Judy,100,1,11,276,17,30
1104768,2 Bdrm/2 Bath  Family Suite Ocean View,Individual Apartments,Entire home/apt,Real Bed,2,1125,Strict,06-03-2019 05:00,22-06-2013 04:00,25-02-2019 05:00,8,2,4,103,2,325,300,350,25,6,34,United States,US,21.27971,-157.82696,1671879,TRUE,United States,Roger,100,9,10,295,29,52
11055163,Room 1 near Jordan Mtr station 1min,Apartment,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,04-05-2016 04:00,10-02-2019 05:00,2,1,1,105,2,400,0,50,0,1,44,Hong Kong,HK,22.30612,114.17237,45448833,TRUE,Hong Kong,Tungshing,100,7,0,236,26,56
11080033,Sunny Bedroom in Downtown Montreal,Apartment,Private room,Real Bed,14,1125,flexible,11-03-2019 04:00,15-07-2016 04:00,15-07-2016 04:00,2,1,1,1,2,21,0,0,0,1,36,Canada,CA,45.49039,-73.58595,57521137,FALSE,Canada,Cristina,0,1,0,0,0,0
11093339,Newly and comfortable apt,Individual Apartments,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,26-03-2016 04:00,20-02-2019 05:00,2,0,1,206,1,463,800,120,80,2,54,Hong Kong,HK,22.29643,114.17545,37031267,TRUE,Hong Kong,Michelle&May,98,9,2,272,10,21
11095139,Room 3 near Jardan mtr station 1min,Apartment,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,10-02-2016 05:00,23-02-2019 05:00,2,1,1,139,2,298,0,50,0,1,46,Hong Kong,HK,22.30515,114.17242,45448833,TRUE,Hong Kong,Tungshing,100,7,23,173,53,83
11097962,"Home, Sweet, Harlem. Welcome!",Apartment,Entire home/apt,Real Bed,1,1125,moderate,07-03-2019 05:00,26-03-2016 04:00,23-02-2019 05:00,3,1,2,199,1,110,0,10,25,1,47,United States,US,40.79733,-73.93955,24800102,TRUE,United States,Kevin,75,1,28,357,53,82
11098708,Convenient & Cozy Private Rm@Jordan,Apartment,Private room,Real Bed,2,1125,Strict,11-03-2019 04:00,12-02-2016 05:00,27-02-2019 05:00,1,1,1,211,1,424,0,50,0,1,55,Hong Kong,HK,22.30692,114.17106,56949831,FALSE,Hong Kong,Sam,100,22,6,57,27,57
